version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,place,jury_status,original_tribe,jury,finalist,winner,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile,ack_quote,ack_score
US,US23,Survivor: South Pacific,23,Whitney Duncan,US0347,Whitney,27,Nashville,Tennessee,10,27,12,12th voted out,9,4th jury member,Savaii,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US23,Survivor: South Pacific,23,John Cochran,US0348,Cochran,24,Washington,D.C.,12,30,13,13th voted out,8,5th jury member,Savaii,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,3
US,US23,Survivor: South Pacific,23,Edna Ma,US0349,Edna,35,Los Angeles,California,13,32,14,14th voted out,7,6th jury member,Upolu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US23,Survivor: South Pacific,23,Brandon Hantz,US0350,Brandon,19,Katy,Texas,14,35,15,15th voted out,6,7th jury member,Upolu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US23,Survivor: South Pacific,23,Rick Nelson,US0351,Rick,51,Aurora,Utah,15,37,16,16th voted out,5,8th jury member,Upolu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US23,Survivor: South Pacific,23,Oscar Lusth,US0201,Ozzy,29,Venice,California,15,38,17,17th voted out,4,9th jury member,Savaii,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"""Bye. Be right back.""",3
US,US23,Survivor: South Pacific,23,Albert Destrade,US0352,Albert,26,Plantation,Florida,15,39,18,2nd runner-up,3,NA,Upolu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US23,Survivor: South Pacific,23,Benjamin Wade,US0277,Coach,39,Susanville,California,15,39,19,Runner-up,2,NA,Upolu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US23,Survivor: South Pacific,23,Sophie Clarke,US0353,Sophie,22,Willsboro,New York,15,39,20,Sole Survivor,1,NA,Upolu,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US24,Survivor: One World,24,Kourtney Moon,US0354,Kourtney,29,Austin,Texas,1,3,1,Medically evacuated,18,NA,Salani,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US24,Survivor: One World,24,Nina Acosta,US0355,Nina,51,Clovis,California,2,5,2,1st voted out,17,NA,Salani,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Matt Quinlan,US0356,Matt,33,San Francisco,California,3,8,3,2nd voted out,16,NA,Manono,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Bill Posley,US0357,Bill,28,Venice,California,4,11,4,3rd voted out,15,NA,Manono,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Monica Culpepper,US0358,Monica,41,Tampa,Florida,5,14,5,4th voted out,14,NA,Salani,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Colton Cumbie,US0359,Colton,21,Monroeville,Alabama,6,16,6,Medically evacuated,13,NA,Manono,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US24,Survivor: One World,24,Jonas Otsuji,US0360,Jonas,37,Lehi,Utah,7,20,7,5th voted out,12,1st jury member,Manono,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Hey, good luck with that food situation.""",4
US,US24,Survivor: One World,24,Michael Jefferson,US0361,Michael,30,Seattle,Washington,8,22,8,6th voted out,11,2nd jury member,Manono,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Jay Byars,US0362,Jay,25,Gaffney,South Carolina,9,25,9,7th voted out,10,3rd jury member,Manono,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Leif Manson,US0363,Leif,27,San Diego,California,10,27,10,8th voted out,9,4th jury member,Manono,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"""Bye, guys.""",2
US,US24,Survivor: One World,24,Troy Robertson,US0364,Troyzan,50,Miami,Florida,11,30,11,9th voted out,8,5th jury member,Manono,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,2
US,US24,Survivor: One World,24,Kat Edorsson,US0365,Kat,22,Orlando,Florida,12,33,12,10th voted out,7,6th jury member,Salani,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Greg Smith,US0366,Tarzan,64,Houston,Texas,13,36,13,11th voted out,6,7th jury member,Manono,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""I want to thank you ladies and you gentlemen for the adventure and for allowing me to see my wife. Adios.""",3
US,US24,Survivor: One World,24,Alicia Rosa,US0367,Alicia,25,Chicago,Illinois,14,37,14,12th voted out,5,8th jury member,Salani,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Christina Cha,US0368,Christina,29,Hollywood,California,14,38,15,13th voted out,4,9th jury member,Salani,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US24,Survivor: One World,24,Chelsea Meissner,US0369,Chelsea,26,Charleston,South Carolina,14,39,16,2nd runner-up,3,NA,Salani,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US24,Survivor: One World,24,Sabrina Thompson,US0370,Sabrina,33,Brooklyn,New York,14,39,17,Runner-up,2,NA,Salani,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US24,Survivor: One World,24,Kim Spradlin,US0371,Kim,29,San Antonio,Texas,14,39,18,Sole Survivor,1,NA,Salani,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US25,Survivor: Philippines,25,Zane Knight,US0372,Zane,28,Danville,Virginia,1,3,1,1st voted out,18,NA,Matsing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Roxanne Morris,US0373,Roxy,28,Brooklyn,New York,2,6,2,2nd voted out,17,NA,Matsing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Angie Layton,US0374,Angie,20,Provo,Utah,3,8,3,3rd voted out,16,NA,Matsing,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Good luck, guys. Kick some ass.""",4
US,US25,Survivor: Philippines,25,Russell Swan,US0288,Russell,45,Glenside,Pennsylvania,4,10,4,4th voted out,15,NA,Matsing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Dana Lambert,US0375,Dana,32,Winston-Salem,North Carolina,5,12,5,Quit,14,NA,Kalabaw,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US25,Survivor: Philippines,25,Sarah Dawson,US0376,Dawson,28,Silver Spring,Maryland,5,13,6,5th voted out,13,NA,Kalabaw,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,2
US,US25,Survivor: Philippines,25,Katie Hanson,US0377,Katie,22,Newark,Delaware,6,16,7,6th voted out,12,NA,Kalabaw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Roberta Saint-Amour,US0378,RC,27,New York City,New York,7,19,8,7th voted out,11,1st jury member,Tandang,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,2
US,US25,Survivor: Philippines,25,Jeff Kent,US0379,Jeff,44,Austin,Texas,8,22,9,8th voted out,10,2nd jury member,Kalabaw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Artis Silvester,US0380,Artis,53,Terrytown,Louisiana,9,25,10,9th voted out,9,3rd jury member,Tandang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Peter Yurkowski,US0381,Pete,24,Holmdel,New Jersey,10,27,11,10th voted out,8,4th jury member,Tandang,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,2
US,US25,Survivor: Philippines,25,Jonathan Penner,US0196,Jonathan,50,Los Angeles,California,11,30,12,11th voted out,7,5th jury member,Kalabaw,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Guys... Keep your sunny side up.""",3
US,US25,Survivor: Philippines,25,Carter Williams,US0382,Carter,23,Shawnee,Kansas,12,33,13,12th voted out,6,6th jury member,Kalabaw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Abi-Maria Gomes,US0383,Abi-Maria,32,Los Angeles,California,13,36,14,13th voted out,5,7th jury member,Tandang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Malcolm Freberg,US0384,Malcolm,25,Hermosa Beach,California,14,38,15,14th voted out,4,8th jury member,Matsing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US25,Survivor: Philippines,25,Lisa Whelchel,US0385,Lisa,49,Dallas,Texas,14,39,16,Runner-up,3,NA,Tandang,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US25,Survivor: Philippines,25,Michael Skupin,US0022,Michael,50,White Lake,Michigan,14,39,17,Runner-up,2,NA,Tandang,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US25,Survivor: Philippines,25,Denise Stapley,US0386,Denise,41,Cedar Rapids,Iowa,14,39,18,Sole Survivor,1,NA,Matsing,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US26,Survivor: Caramoan,26,Francesca Hogi,US0322,Francesca,38,Brooklyn,New York,1,3,1,1st voted out,20,NA,Bikal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US26,Survivor: Caramoan,26,Alexandra Pohevitz,US0387,Allie,25,Oceanside,New York,2,5,2,2nd voted out,19,NA,Gota,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"""Good luck, you guys.""",2
US,US26,Survivor: Caramoan,26,Hope Driskill,US0388,Hope,23,Jefferson City,Missouri,3,7,3,3rd voted out,18,NA,Gota,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US26,Survivor: Caramoan,26,Shamar Thomas,US0389,Shamar,27,Brooklyn,New York,4,10,4,Medically evacuated,17,NA,Gota,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US26,Survivor: Caramoan,26,Laura Alexander,US0390,Laura,23,Washington,D.C.,4,10,5,4th voted out,16,NA,Gota,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"""Good luck, guys.""",2
US,US26,Survivor: Caramoan,26,Brandon Hantz,US0350,Brandon,20,Katy,Texas,5,13,6,5th voted out,15,NA,Bikal,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"""Kick their asses... Phillip, you're a bitch""",2
US,US26,Survivor: Caramoan,26,Matt Bischoff,US0391,Matt,38,Cincinnati,Ohio,6,16,7,6th voted out,14,NA,Gota,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Seeya, guys.""",4
US,US26,Survivor: Caramoan,26,Julia Landauer,US0392,Julia,21,Stanford,California,7,19,8,7th voted out,13,NA,Gota,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""It's been fun. Good luck.""",4
US,US26,Survivor: Caramoan,26,Corinne Kaplan,US0259,Corinne,33,Los Angeles,California,8,22,9,8th voted out,12,NA,Bikal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US26,Survivor: Caramoan,26,Michael Snow,US0393,Michael,44,New York City,New York,9,25,10,9th voted out,11,1st jury member,Gota,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""You turkeys.""",3
US,US26,Survivor: Caramoan,26,Phillip Sheppard,US0337,Phillip,54,Santa Monica,California,10,28,11,10th voted out,10,2nd jury member,Bikal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US26,Survivor: Caramoan,26,Malcolm Freberg,US0384,Malcolm,25,Hermosa Beach,California,11,30,12,11th voted out,9,3rd jury member,Bikal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Best of luck, guys.""",4
US,US26,Survivor: Caramoan,26,Reynold Toepfer,US0394,Reynold,30,San Francisco,California,12,31,13,12th voted out,8,4th jury member,Gota,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"""Been a blast you guys, I can't wait to see wat happens.""",3
US,US26,Survivor: Caramoan,26,Andrea Boehlke,US0333,Andrea,23,New York City,New York,12,33,14,13th voted out,7,5th jury member,Bikal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US26,Survivor: Caramoan,26,Brenda Lowe,US0312,Brenda,29,Miami,Florida,13,36,15,14th voted out,6,6th jury member,Bikal,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""It hurts.""",4
US,US26,Survivor: Caramoan,26,Erik Reichenbach,US0246,Erik,27,Santa Clarita,California,13,36,16,Medically evacuated,5,7th jury member,Bikal,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US26,Survivor: Caramoan,26,Edward Fox,US0395,Eddie,23,East Brunswick,New Jersey,14,38,17,15th voted out,4,8th jury member,Gota,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""What a game, guys.""",4
US,US26,Survivor: Caramoan,26,Sherri Biethman,US0396,Sherri,41,Boise,Idaho,14,39,18,Runner-up,3,NA,Gota,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US26,Survivor: Caramoan,26,Dawn Meehan,US0346,Dawn,42,South Jordan,Utah,14,39,19,Runner-up,2,NA,Bikal,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US26,Survivor: Caramoan,26,John Cochran,US0348,Cochran,25,Washington,D.C.,14,39,20,Sole Survivor,1,NA,Bikal,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US27,Survivor: Blood vs. Water,27,Candice Cody,US0195,Candice,30,Washington,D.C.,1,1,2,2nd voted out,20,NA,Galang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Rupert Boneham,US0107,Rupert,49,Indianapolis,Indiana,1,1,3,Switched,19,NA,Galang,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US27,Survivor: Blood vs. Water,27,Marissa Peterson,US0398,Marissa,21,Chapel Hill,North Carolina,1,3,4,3rd voted out,18,NA,Tadhana,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,2
US,US27,Survivor: Blood vs. Water,27,Rachel Foulger,US0399,Rachel,33,Provo,Utah,2,6,5,4th voted out,17,NA,Tadhana,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Peace guys.""",3
US,US27,Survivor: Blood vs. Water,27,Colton Cumbie,US0359,Colton,22,Collinsville,Alabama,3,7,6,Quit,16,NA,Galang,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US27,Survivor: Blood vs. Water,27,John Cody,US0400,John,30,Washington,D.C.,3,8,7,5th voted out,15,NA,Tadhana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Brad Culpepper,US0401,Brad,44,Tampa,Florida,4,10,8,6th voted out,14,NA,Tadhana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Kat Edorsson,US0365,Kat,23,Orlando,Florida,6,16,10,8th voted out,13,NA,Galang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Laura Boneham,US0397,Laura B.,44,Indianapolis,Indiana,7,18,11,9th voted out,12,NA,Tadhana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Aras Baskauskas,US0182,Aras,31,Santa Monica,California,8,21,12,10th voted out,11,1st jury member,Galang,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""See you guys. Have fun.""",4
US,US27,Survivor: Blood vs. Water,27,Vytas Baskauskas,US0402,Vytas,33,Santa Monica,California,9,22,13,11th voted out,10,2nd jury member,Tadhana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Laura Morett,US0292,Laura M.,43,Salem,Oregon,10,26,15,13th voted out,9,6th jury member,Galang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Caleb Bankston,US0403,Caleb,26,Collinsville,Alabama,11,29,16,14th voted out,8,3rd jury member,Tadhana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US27,Survivor: Blood vs. Water,27,Katie Collins,US0404,Katie,25,New York City,New York,12,32,17,Eliminated,7,4th jury member,Tadhana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Good luck""",3
US,US27,Survivor: Blood vs. Water,27,Hayden Moss,US0405,Hayden,27,Springtown,Texas,13,35,18,15th voted out,6,5th jury member,Tadhana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""See y'all later.""",4
US,US27,Survivor: Blood vs. Water,27,Ciera Eastin,US0406,Ciera,24,Salem,Oregon,14,37,19,16th voted out,5,7th jury member,Tadhana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Bye guys.""",3
US,US27,Survivor: Blood vs. Water,27,Tina Wesson,US0032,Tina,52,Robbinsville,North Carolina,14,38,20,17th voted out,4,8th jury member,Galang,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""See y'all tomorrow.""",3
US,US27,Survivor: Blood vs. Water,27,Gervase Peterson,US0010,Gervase,43,Philadelphia,Pennsylvania,14,39,21,2nd runner-up,3,NA,Galang,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US27,Survivor: Blood vs. Water,27,Monica Culpepper,US0358,Monica,42,Tampa,Florida,14,39,22,Runner-up,2,NA,Galang,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US27,Survivor: Blood vs. Water,27,Tyson Apostol,US0274,Tyson,34,Provo,Utah,14,39,23,Sole Survivor,1,NA,Galang,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US28,Survivor: Cagayan,28,David Samson,US0407,David,45,Plantation,Florida,1,3,1,1st voted out,18,NA,Luzon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Garrett Adelstein,US0408,Garrett,27,Santa Monica,California,1,6,2,2nd voted out,17,NA,Luzon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Brice Johnston,US0409,Brice,27,Philadelphia,Pennsylvania,2,8,3,3rd voted out,16,NA,Solana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,J'Tia Taylor,US0410,J'Tia,31,Chicago,Illinois,3,11,4,4th voted out,15,NA,Luzon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Cliff Robinson,US0411,Cliff,46,Buffalo,New York,4,14,5,5th voted out,14,NA,Aparri,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Good luck, guys.""",4
US,US28,Survivor: Cagayan,28,Lindsey Ogle,US0412,Lindsey,29,Kokomo,Indiana,4,14,6,Quit,13,NA,Aparri,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US28,Survivor: Cagayan,28,Alexis Maxwell,US0413,Alexis,21,Addison,Illinois,5,16,7,6th voted out,12,NA,Solana,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Sarah Lacina,US0414,Sarah,29,Cedar Rapids,Iowa,6,19,8,7th voted out,11,1st jury member,Aparri,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Good luck, guys.""",4
US,US28,Survivor: Cagayan,28,Morgan McLeod,US0415,Morgan,21,San Jose,California,7,22,9,8th voted out,10,2nd jury member,Solana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Good luck, you guys.""",4
US,US28,Survivor: Cagayan,28,LJ McKanas,US0416,LJ,34,Boston,Massachusetts,8,25,10,9th voted out,9,3rd jury member,Solana,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"""Good luck, guys.""",1
US,US28,Survivor: Cagayan,28,Jeremiah Wood,US0417,Jeremiah,34,Dobson,North Carolina,9,28,11,10th voted out,8,4th jury member,Solana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Inaudible,4
US,US28,Survivor: Cagayan,28,Jefra Bland,US0418,Jefra,22,Campbellsville,Kentucky,10,30,12,11th voted out,7,5th jury member,Solana,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"""Good luck, guys. It's been fun.""",4
US,US28,Survivor: Cagayan,28,Latasha Fox,US0419,Tasha,37,St. Louis,Missouri,11,33,13,12th voted out,6,6th jury member,Luzon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Trish Hegarty,US0420,Trish,48,Needham,Massachusetts,12,36,14,13th voted out,5,7th jury member,Aparri,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"""Good luck.""",2
US,US28,Survivor: Cagayan,28,Spencer Bledsoe,US0421,Spencer,21,Chicago,Illinois,13,37,15,14th voted out,4,8th jury member,Luzon,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Adios""",3
US,US28,Survivor: Cagayan,28,Kassandra McQuillen,US0422,Kass,41,Tehachapi,California,13,38,16,15th voted out,3,9th jury member,Luzon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US28,Survivor: Cagayan,28,Yung Hwang,US0423,Woo,29,Newport Beach,California,13,39,17,Runner-up,2,NA,Aparri,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US28,Survivor: Cagayan,28,Tony Vlachos,US0424,Tony,39,Jersey City,New Jersey,13,39,18,Sole Survivor,1,NA,Aparri,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
US,US29,Survivor: San Juan del Sur,29,Nadiya Anderson,US0425,Nadiya,28,Edgewater,New Jersey,1,3,1,1st voted out,18,NA,Coyopa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Val Collins,US0426,Val,35,Foxboro,Massachusetts,2,6,2,2nd voted out,17,NA,Coyopa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,John Rocker,US0427,John,39,Atlanta,Georgia,3,8,3,3rd voted out,16,NA,Coyopa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Drew Christy,US0428,Drew,25,Winter Park,Florida,4,10,4,4th voted out,15,NA,Hunahpu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Kelley Wentworth,US0429,Kelley,28,Seattle,Washington,5,13,5,5th voted out,14,NA,Hunahpu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Dale Wentworth,US0430,Dale,55,Ephrata,Washington,6,15,6,6th voted out,13,NA,Coyopa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Julie McGee,US0431,Julie,34,Atlanta,Georgia,7,18,7,Quit,12,NA,Hunahpu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
US,US29,Survivor: San Juan del Sur,29,Josh Canfield,US0432,Josh,32,New York City,New York,8,21,8,7th voted out,11,1st jury member,Coyopa,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""I'll eat a cheeseburger for everybody.""",3
US,US29,Survivor: San Juan del Sur,29,Jeremy Collins,US0433,Jeremy,36,Foxboro,Massachusetts,9,24,9,8th voted out,10,2nd jury member,Hunahpu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Wes Nale,US0434,Wes,23,Shreveport,Louisiana,10,26,10,9th voted out,9,3rd jury member,Coyopa,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,3
US,US29,Survivor: San Juan del Sur,29,Reed Kelly,US0435,Reed,31,New York City,New York,11,29,11,10th voted out,8,4th jury member,Hunahpu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Alec Christy,US0436,Alec,22,Winter Park,Florida,12,32,12,11th voted out,7,5th jury member,Coyopa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0
US,US29,Survivor: San Juan del Sur,29,Jon Misch,US0437,Jon,26,Waterford,Michigan,13,35,13,12th voted out,6,6th jury member,Hunahpu,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""See ya guys. Good luck.""",3
US,US29,Survivor: San Juan del Sur,29,Baylor Wilson,US0438,Baylor,20,Nashville,Tennessee,14,37,14,13th voted out,5,7th jury member,Coyopa,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"""Love y'all.""",3
US,US29,Survivor: San Juan del Sur,29,Keith Nale,US0439,Keith,53,Shreveport,Louisiana,14,38,15,14th voted out,4,8th jury member,Hunahpu,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"""See y'all.""",2
